Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-17 00:00:00-04:00,45.403639037110324,46.36791715974594,45.36234798804283,45.90642547607422,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.57539240498033,44.77699253823439,43.7884236119889,44.470947265625,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.988299169310174,45.663536270860014,44.861994733371226,45.323490142822266,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.85228170030186,45.10731815502755,44.33978121353448,44.39564514160156,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.6718258073768,43.85156287114916,43.188471125629846,43.637821197509766,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.76898518404195,44.240194615523265,43.38521671619866,43.47023010253906,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.4580846854801,43.86371246657416,43.21276595499084,43.290489196777344,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.85085682811574,43.56252983464917,42.74884298845845,43.08403396606445,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,43.222474113204,43.53337445066893,42.91157377573907,43.30748748779297,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.8047039349731,43.23219470707023,42.503521297786065,42.522953033447266,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.65168703275152,43.21519256836546,41.3570767703343,42.09303665161133,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.6128304723621,43.679122635845964,42.38937102490089,43.632972717285156,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.759980873684164,44.932435221108726,43.99730281011217,44.33734893798828,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.46850585534772,45.04901547294612,44.242615190772995,44.9882926940918,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.30162918919607,46.615671262175105,45.121892101701526,46.185752868652344,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.58895086522939,47.45364276580144,46.542800953756476,46.775978088378906,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.329772252541076,47.60666803059246,47.023730720871136,47.317626953125,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,47.108738937522894,47.599380110100164,46.972720483238085,47.16703414916992,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.29090517147902,47.79854677483353,47.02372713581995,47.15731430053711,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.52579357639096,47.02128981766324,46.222179684227385,46.81483459472656,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.85369842956495,47.354057280579156,46.676388938869266,47.09416198730469,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.61880684920485,48.648662869966635,47.41477918919256,48.201744079589844,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.50050351697722,48.54908471242181,47.92485267196237,48.06087112426758,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.66809920824569,48.72639441928765,48.09973479892988,48.44707107543945,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.28675735887536,48.78468491634835,48.128875900726875,48.281898498535156,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,48.223612050504066,48.61709827257871,48.133743502124915,48.23332977294922,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,48.19689296977912,48.3984930851479,47.43421484603735,47.502227783203125,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,48.03658291267692,48.81869269816356,47.93456907625146,48.5296516418457,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.648666665434064,48.95957074628327,48.47378844765455,48.515079498291016,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,48.257609235218226,48.45678174619542,47.86169920283794,48.07301330566406,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,49.34819054483037,49.66880861611643,48.73610385815442,48.954708099365234,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.92070717450749,49.33848024698593,48.908561875821235,49.2413215637207,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,49.374911550983704,49.656666168060674,49.23160666524144,49.64937973022461,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,49.39191399070742,49.8121146182668,49.28261001452194,49.605655670166016,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.77497412495632,48.918279022442995,48.19203681294862,48.583091735839844,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,48.3839211632374,48.94499918268794,48.28919375354089,48.87942123413086,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,49.02758279543965,49.484215662218496,48.95714228259542,49.362770080566406,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,49.38220170462594,49.64452460513721,48.99357806796946,49.003292083740234,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,49.17331322357155,49.54979525227252,49.112590435272196,49.3797721862793,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,49.57165976857382,50.00400577013725,49.54980045198612,49.84370040893555,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,49.693097258581545,50.06229282775353,49.42834680645856,49.67123794555664,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,49.56193742293752,49.814542575580006,49.372482631899494,49.39191436767578,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,49.549791313842114,50.00642783154978,49.47692323242978,49.9529914855957,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,49.98456441867711,50.157018753119125,49.151449614985964,49.207313537597656,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,49.46478591284599,50.33433675717712,49.45507189666234,50.3319091796875,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,50.63308003193835,50.74238028503557,50.348894185171915,50.72537612915039,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,50.44120992943809,50.80068783113642,50.31976434178897,50.68410110473633,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,50.73752659517009,50.8225399708103,50.212880879376335,50.283321380615234,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,50.39504829917856,50.941553316568545,50.31246620826681,50.45820236206055,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,50.633085265977996,51.16258613653849,50.62822640576224,50.92940902709961,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,50.705956568807615,51.04600641212615,50.35376513262675,50.7108154296875,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,52.56649857590148,53.76880894339055,51.32289716053616,51.74552536010742,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,51.954415985782354,52.95755763060537,50.21531815233639,50.62580108642578,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,49.921413624884345,50.14001415927404,48.97413970089631,49.554649353027344,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,48.090017293858025,48.25032262669724,46.77597536016224,46.9605712890625,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,47.681956683440355,48.10944744015495,47.130592785845685,47.849552154541016,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,47.463362240077785,48.47135906680904,47.077166187002675,48.345054626464844,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,48.62679777147512,49.43562558409093,48.43005657228664,49.41133499145508,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,49.07975883809365,49.43572519395351,48.58969031815566,49.00417709350586,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,48.67015681575766,49.262626859500735,48.55556392088363,48.87983703613281,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,49.01149688164511,51.72270767871208,48.87983522333757,50.9498176574707,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,49.53325702965377,50.3329667149424,49.39428125297348,49.433292388916016,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,49.60640265263448,50.01600842466949,48.682345424027766,49.187042236328125,108909600,0.0,0.0
2019-08-16 00:00:00-04:00,49.806327791907094,50.508513361188534,49.69904902767723,50.34759521484375,110481600,0.0,0.0
2019-08-19 00:00:00-04:00,51.35209723496341,51.86654486111741,51.20824788535738,51.28627014160156,97654400,0.0,0.0
2019-08-20 00:00:00-04:00,51.41549968960804,52.01772059275609,51.27896443907038,51.28871536254883,107537200,0.0,0.0
2019-08-21 00:00:00-04:00,51.9299370522247,52.09085143954661,51.59103579420586,51.844600677490234,86141600,0.0,0.0
2019-08-22 00:00:00-04:00,51.978711035496644,52.283478557661425,51.38380423698193,51.80072784423828,89014800,0.0,0.0
2019-08-23 00:00:00-04:00,51.06196281478844,51.700758006839,49.0066126376719,49.40646743774414,187272000,0.0,0.0
2019-08-26 00:00:00-04:00,50.191557405404886,50.51583051846597,49.99650543329884,50.34516143798828,104174400,0.0,0.0
2019-08-27 00:00:00-04:00,50.679176299406095,50.84740854838313,49.623461272328186,49.77706527709961,103493200,0.0,0.0
2019-08-28 00:00:00-04:00,49.76243937609768,50.157416869472826,49.572264751857325,50.11109161376953,63755200,0.0,0.0
2019-08-29 00:00:00-04:00,50.835212794079936,51.03514203541981,50.386595981720234,50.959556579589844,83962000,0.0,0.0
2019-08-30 00:00:00-04:00,51.23995324077454,51.31065766674835,50.51826213415091,50.89373779296875,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,50.3305291316605,50.46462759409893,49.79170220119004,50.15254592895508,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,50.80840415307352,51.07416054552576,50.54752508277186,51.003456115722656,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,51.68856688290438,52.16888075014833,51.56909668617608,52.000648498535156,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,52.18838463373174,52.278594618375905,51.8129090105794,51.99576950073242,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,52.3809948441128,52.77109870227424,51.46181881332881,52.2176399230957,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,52.14206087999062,52.853997295683484,51.61786228127113,52.83449172973633,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,53.16851939784579,54.54363017365517,53.085619812545744,54.51436996459961,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,54.80939109971853,55.204368611961364,54.33639131723649,54.3924674987793,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,53.6390837751116,53.83169521173276,52.91251904566187,53.33431625366211,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,53.08562435218728,53.67078021935631,53.04417641614597,53.61470031738281,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,53.62932582052554,53.83900599660587,53.42451924552867,53.80974578857422,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,53.89751813575845,54.33394724585793,53.50254067636845,54.3144416809082,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,54.12914396222102,54.555818455611764,53.729289157227086,53.87314224243164,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,53.975540328665446,54.263239040628505,53.02222676965125,53.08561706542969,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,53.38307584397386,53.60007016039728,53.06611689226495,53.32699966430664,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,53.89021135954955,54.246181457867415,52.953966436183045,53.07343292236328,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,53.28555905140654,54.00480972352756,52.9417803630016,53.89021682739258,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,53.63908241585027,53.86826818142159,53.35382046943913,53.61226272583008,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,53.77073603714109,53.87314118741902,52.97590376432889,53.35137939453125,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,53.858510573521954,54.75574801911273,53.83169088497778,54.60702133178711,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,54.87522738673331,55.643240119266785,54.66310664360045,54.75819396972656,139223200,0.0,0.0
2019-10-02 00:00:00-04:00,54.385148440313465,54.5119327577927,53.13438147131445,53.38551330566406,138449200,0.0,0.0
2019-10-03 00:00:00-04:00,53.25628553650913,53.87313832477836,52.451702383726634,53.83900451660156,114426000,0.0,0.0
2019-10-04 00:00:00-04:00,55.01419300766,55.465250413791274,54.58751849062478,55.34821701049805,138478800,0.0,0.0
2019-10-07 00:00:00-04:00,55.16779354963773,56.06014994162909,55.06295159749583,55.36040496826172,122306000,0.0,0.0
2019-10-08 00:00:00-04:00,55.05808365289266,55.60422467541425,54.6947994246351,54.71186447143555,111820000,0.0,0.0
2019-10-09 00:00:00-04:00,55.35309600830079,55.53839332199882,55.01419467332132,55.35309600830078,74770400,0.0,0.0
2019-10-10 00:00:00-04:00,55.57252391608493,56.18449944458949,55.41892362400873,56.09916305541992,113013600,0.0,0.0
2019-10-11 00:00:00-04:00,56.7964725449192,57.939960840212535,56.64043172826699,57.59130859375,166795600,0.0,0.0
2019-10-14 00:00:00-04:00,57.271903913658456,58.05942576830169,57.21582773847569,57.50840377807617,96427600,0.0,0.0
2019-10-15 00:00:00-04:00,57.63519240488335,57.94239671140261,57.26703459720742,57.37431335449219,87360000,0.0,0.0
2019-10-16 00:00:00-04:00,56.89887094101624,57.354805642423,56.85742300821678,57.14268493652344,73903200,0.0,0.0
2019-10-17 00:00:00-04:00,57.3182301054656,57.57667234001897,56.935444075128885,57.36455535888672,67585200,0.0,0.0
2019-10-18 00:00:00-04:00,57.19632857823682,57.92533381847486,57.12318363006905,57.640071868896484,97433600,0.0,0.0
2019-10-21 00:00:00-04:00,57.910696621318884,58.756731415665016,57.86193457017999,58.63969802856445,87247200,0.0,0.0
2019-10-22 00:00:00-04:00,58.79819132110598,59.05175627085768,58.422715638217355,58.505615234375,82293600,0.0,0.0
2019-10-23 00:00:00-04:00,59.02737171123296,59.305319526296564,58.812814197743,59.290687561035156,75828800,0.0,0.0
2019-10-24 00:00:00-04:00,59.614959343843445,59.68566748667317,58.95666229294944,59.388214111328125,69275200,0.0,0.0
2019-10-25 00:00:00-04:00,59.285804665268316,60.1562185863905,59.21753705264327,60.11964797973633,73477200,0.0,0.0
2019-10-28 00:00:00-04:00,60.32446003728245,60.77064010818453,60.1537909796357,60.72187805175781,96572800,0.0,0.0
2019-10-29 00:00:00-04:00,60.70237810892746,60.89255275082502,59.141969836868874,59.31751251220703,142839600,0.0,0.0
2019-10-30 00:00:00-04:00,59.675916945186685,59.80757859659904,58.81038016857219,59.31019592285156,124522000,0.0,0.0
2019-10-31 00:00:00-04:00,60.28057422478012,60.75113345532879,57.84730784531425,60.65116882324219,139162000,0.0,0.0
2019-11-01 00:00:00-04:00,60.84134969992388,62.39932115904031,60.748702900935456,62.37250518798828,151125200,0.0,0.0
2019-11-04 00:00:00-05:00,62.7406604630104,62.867448519384574,62.26522757344815,62.78211212158203,103272000,0.0,0.0
2019-11-05 00:00:00-05:00,62.672392871676294,62.95034443487141,62.49441339336954,62.69190216064453,79897600,0.0,0.0
2019-11-06 00:00:00-05:00,62.60412658926083,62.77967299068597,62.26278843110469,62.718719482421875,75864400,0.0,0.0
2019-11-07 00:00:00-05:00,63.27383619288367,63.66755917432024,63.11977100288468,63.44257354736328,94940400,0.1925,0.0
2019-11-08 00:00:00-05:00,63.26159722430658,63.689552669425154,62.81163353756457,63.61619186401367,69986400,0.0,0.0
2019-11-11 00:00:00-05:00,63.166221707170614,64.18598169612295,63.16133347438325,64.11995697021484,81821200,0.0,0.0
2019-11-12 00:00:00-05:00,63.96099928884282,64.26424138456261,63.80694158741926,64.06126403808594,87388800,0.0,0.0
2019-11-13 00:00:00-05:00,63.85829662112043,64.75088800682342,63.84362445851337,64.67507934570312,102734400,0.0,0.0
2019-11-14 00:00:00-05:00,64.49901207712405,64.77535027080644,64.09551264108035,64.22756958007812,89182800,0.0,0.0
2019-11-15 00:00:00-05:00,64.48190246160098,64.99545067343729,64.31806078280984,64.99056243896484,100206400,0.0,0.0
2019-11-18 00:00:00-05:00,65.0003306230124,65.39894183883557,64.61639903464233,65.31824493408203,86703200,0.0,0.0
2019-11-19 00:00:00-05:00,65.51387848115631,65.5383345762006,64.9000730343734,65.12016296386719,76167200,0.0,0.0
2019-11-20 00:00:00-05:00,64.9367451234811,65.0687945864831,63.67977513622556,64.362060546875,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,64.48433708695455,64.5625936001866,63.870524222152916,64.07350158691406,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,64.21533171929447,64.35961296031351,63.787376229458665,64.01725006103516,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,64.24469289183129,65.15685237603113,64.19822854371407,65.13973236083984,84020400,0.0,0.0
2019-11-26 00:00:00-05:00,65.27911849137072,65.33291891702135,64.19333351038739,64.63107299804688,105207600,0.0,0.0
2019-11-27 00:00:00-05:00,64.9465301374589,65.5334465687395,64.88050539726842,65.49920654296875,65235600,0.0,0.0
2019-11-29 00:00:00-05:00,65.19597363475208,65.53833658701912,65.02478842714224,65.35492706298828,46617600,0.0,0.0
2019-12-02 00:00:00-05:00,65.35981589542955,65.59947369568721,64.42565571632291,64.59928131103516,94487200,0.0,0.0
2019-12-03 00:00:00-05:00,63.16868175924656,63.46702820183443,62.67470148605613,63.44746780395508,114430400,0.0,0.0
2019-12-04 00:00:00-05:00,63.8436351424598,64.3914158726626,63.7482586066016,64.00747680664062,67181600,0.0,0.0
2019-12-05 00:00:00-05:00,64.50878601440674,65.02233406388704,64.24956787320306,64.94651794433594,74424400,0.0,0.0
2019-12-06 00:00:00-05:00,65.4111558737262,66.27195496371452,65.36713192921427,66.20103454589844,106075600,0.0,0.0
2019-12-09 00:00:00-05:00,66.02742174383047,66.22305556381664,64.78268346651026,65.27422332763672,128042400,0.0,0.0
2019-12-10 00:00:00-05:00,65.68504500412105,66.04452785648103,65.01498401262984,65.65570068359375,90420400,0.0,0.0
2019-12-11 00:00:00-05:00,65.73639788707081,66.29641021637774,65.66058923768716,66.21570587158203,78756800,0.0,0.0
2019-12-12 00:00:00-05:00,65.48453288740991,66.65346256360516,65.37204380792188,66.38446044921875,137310400,0.0,0.0
2019-12-13 00:00:00-05:00,66.38444426781275,67.32349985944857,66.25483520742175,67.28681945800781,133587600,0.0,0.0
2019-12-16 00:00:00-05:00,67.73923883468339,68.66607022100092,67.7343506015744,68.43863677978516,128186000,0.0,0.0
2019-12-17 00:00:00-05:00,68.36772526616814,68.90572197466592,68.17942007468517,68.5731430053711,114158400,0.0,0.0
2019-12-18 00:00:00-05:00,68.4239662910551,68.937514372209,68.25767680586667,68.40929412841797,116028400,0.0,0.0
2019-12-19 00:00:00-05:00,68.3506067115352,68.76144219869293,68.2161093972835,68.47776794433594,98369200,0.0,0.0
2019-12-20 00:00:00-05:00,69.01823066178284,69.12093581799876,68.12074342290985,68.33594512939453,275978000,0.0,0.0
2019-12-23 00:00:00-05:00,68.60248259578842,69.51219392830218,68.56335434393341,69.45105743408203,98572000,0.0,0.0
2019-12-24 00:00:00-05:00,69.61980244908938,69.66871463505133,69.18695870883806,69.51708984375,48478800,0.0,0.0
2019-12-26 00:00:00-05:00,69.65159354210955,70.91345179822538,69.62224921616875,70.89633178710938,93121200,0.0,0.0
2019-12-27 00:00:00-05:00,71.19221007308579,71.88916746740487,70.45857228179192,70.8694076538086,146266000,0.0,0.0
2019-12-30 00:00:00-05:00,70.78627495727456,71.57616113340514,69.74940242425922,71.2900390625,144114400,0.0,0.0
2019-12-31 00:00:00-05:00,70.90122449775126,71.81827205606956,70.80095973582087,71.8109359741211,100805600,0.0,0.0
2020-01-02 00:00:00-05:00,72.44431378797984,73.51053836317881,72.18754344077858,73.44940185546875,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.66684083552656,73.50563180627397,72.50788743155528,72.73531341552734,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.84516413512249,73.35400862267522,71.59083423131837,73.31488037109375,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,73.3246877022305,73.5839059216085,72.74756259884651,72.97010040283203,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.66928601482525,74.44958049241534,72.66928601482525,74.1438980102539,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,75.1343195554946,75.91442198497518,74.87999705868182,75.71878814697266,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.95597817068084,76.46219010899969,75.3812936607259,75.88994598388672,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,76.21031256596359,77.53819544236191,76.09047996130823,77.51129150390625,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,77.44772513213172,77.66047896890198,76.33993199419358,76.46464538574219,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,76.26166083298934,77.15425211446514,75.6992006345747,76.1369400024414,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.6871911427787,77.20318716357247,76.32037208586522,77.09069061279297,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,77.34256427118784,77.94659321733576,77.03199352364412,77.94415283203125,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,77.56752609984768,78.01504187939312,77.27651583873546,77.41590881347656,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.9074702365154,78.25228103119552,77.59689946793732,77.69227600097656,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.74605925084879,78.14711076702591,77.19093511420093,78.06641387939453,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,78.31587349221726,79.06907205194024,77.64826008070239,77.8414535522461,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.82392505732616,76.24209658851186,74.55717868714433,75.55248260498047,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,76.44506607719498,77.86342961341833,76.34480134133486,77.68980407714844,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,79.34293634486208,80.17439108103741,78.59217848836886,79.31603240966797,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,78.38677595368127,79.25491125769199,77.94903652950482,79.20111083984375,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,78.48213329652332,78.91008872731307,75.39107623715329,75.68942260742188,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,74.41534296853129,76.66272124980865,73.90669058484998,75.4815673828125,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,77.10779298808967,78.16668126941198,76.69695752943417,77.9734878540039,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,79.11551850836189,79.41876062039026,77.997948970446,78.60931396484375,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.88321098558839,79.53125644207992,78.3183102798399,79.52880859375,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,79.02138686252282,79.27386672491559,77.95018582032571,78.44779205322266,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,77.01380847175847,78.82038879394531,76.93292005344043,78.82038879394531,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,79.32290809960199,79.39644303063982,78.12423635903461,78.3448486328125,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.80078345911086,80.21026024751829,78.80078345911086,80.20536041259766,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,79.46752453028618,79.96513079999026,79.26161926151177,79.63420867919922,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.60233429981989,79.90629608279724,79.1390493545397,79.65381622314453,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,77.30305645945641,78.37916492593699,77.11921166291395,78.19532012939453,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,78.44044064810954,79.56066998647457,78.44044064810954,79.32779693603516,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,79.08511802430688,79.58027057408931,78.00165623119696,78.51396942138672,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,78.10217224744785,78.55075774790956,76.1117470795052,76.73681640625,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.86625432585147,74.56252431877637,70.89789022013184,73.09176635742188,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.77077979856564,74.15807614938656,70.13800540885744,70.61599731445312,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,70.23605679179596,73.01824251988717,70.228703300101,71.7362289428711,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.90502875186128,70.10614654976295,66.9096963747264,67.04696655273438,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,63.061229450925026,68.24565208702367,62.84306333170994,67.00775909423828,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,69.19427690263802,73.89089942135963,68.07650116539429,73.2462158203125,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.43752477177557,74.5184131788004,70.05711045017287,70.91996002197266,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.66527087569797,74.3713485312457,71.85390308723409,74.20956420898438,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.43973646773645,73.42759536185702,71.43227075705092,71.80241394042969,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,69.12563880968457,71.28765526568712,68.93689419107994,70.848876953125,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.65207596511249,68.16718698910012,64.46823119933491,65.24528503417969,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.93433445264945,70.21400699266337,66.02969752676506,69.94436645507812,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.99562039970796,68.93445128528909,66.64006413231262,67.51516723632812,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.73764322830044,66.18411936414314,60.791339267805554,60.84771728515625,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.93153679023605,68.61578634562365,62.00472318570944,68.13778686523438,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.3083274299161,63.50733981390872,58.83033173265463,59.37206268310547,322423600,0.0,0.0
